,exp_date,recording_id,roi_id,type,dendritic_distance_to_soma,euclidean_distance_to_density_center,sRF_asd_upsampled_cntr_size_60,cntrs_offset_calibrate_to_rois_60,cntr_quality_60,sRF_asd_upsampled_cntr_size_65,cntrs_offset_calibrate_to_rois_65,cntr_quality_65,sRF_asd_upsampled_cntr_size_70,cntrs_offset_calibrate_to_rois_70,cntr_quality_70,cntr_quality
2133,20170520_1,1,19,3,101.7374882914,19.3670239321,16.4207401704,0,0,25.725216265,0,0,15.586089651,0,0,0
2134,20170520_1,1,20,3,74.8819516242,31.4907427786,37.1522783321,0,0,23.4855560383,0,0,5.7037015757,0,0,0
2135,20170520_1,1,21,3,77.7194432209,25.0521824042,18.8365088124,0,0,5.7356581814,0,0,0,0,0,0
2136,20170520_1,1,22,3,77.8836435815,29.4093104668,9.325056928,10.8875782027,1,7.7194181218,9.101069718,1,6.2947842369,9.6784076224,1,1
2137,20170520_1,2,1,3,96.9396746723,23.7104908556,42.8881422334,0,0,32.9308499071,0,0,23.5568680308,0,0,0
2138,20170520_1,2,2,3,123.8576382538,29.1004866421,21.812960869,0,0,7.7990493906,0,0,0,0,0,0
2139,20170520_1,2,3,3,115.638299551,26.2019922102,4.7100288751,0,0,0,0,0,0,0,0,0
2140,20170520_1,2,4,3,94.4760720169,23.1393316631,22.0676763926,0,0,15.1845641087,0,0,13.3493291285,0,0,0
2141,20170520_1,2,5,3,106.9894592249,22.5952927064,1.8497595127,120.3844673963,1,0,0,0,0,0,0,0
2142,20170520_1,2,6,3,121.8449340052,25.7969537565,43.6904069068,0,0,29.689915638,0,0,14.2962926422,0,0,0
2143,20170520_1,2,7,3,89.9850742719,23.9952253553,13.6591847427,0,0,10.2133776044,0,0,3.4140534166,77.9979649715,1,0
2144,20170520_1,2,8,3,102.1967762395,19.1518259257,35.7625683551,0,0,27.2686927327,0,0,19.9420177188,0,0,0
2145,20170520_1,2,9,3,101.691327527,23.2595169945,23.6751484836,0,0,13.6810641388,0,0,7.9489294056,109.3922205385,1,0
2146,20170520_1,2,10,3,86.476762936,25.1172058005,18.6460546888,0,0,9.3210359517,0,0,2.9918541037,99.2846126554,1,0
2147,20170520_1,2,11,3,101.8815708242,25.7455072495,21.19009027,0,0,26.6035169966,0,0,17.3574147338,0,0,0
2148,20170520_1,2,12,3,92.2584336302,23.7911314288,24.0979372459,0,0,15.8006992553,0,0,7.6089470127,0,0,0
2149,20170520_1,2,13,3,78.3689744661,24.7718629024,17.0378330105,0,0,24.601892238,0,0,11.572333876,0,0,0
2150,20170520_1,2,14,3,104.5027761872,22.861620311,28.7724386243,0,0,18.3014839362,0,0,16.7746012898,0,0,0
2151,20170520_1,2,15,3,83.7525051708,25.9528894784,0,0,0,8.3466050671,0,0,11.9427363253,0,0,0
2152,20170520_1,2,16,3,106.2515664185,18.2073070439,12.9890536396,0,0,9.1658264511,0,0,6.024066536,0,0,0
2153,20170520_1,2,17,3,97.9698806393,18.6212843836,11.1043039669,0,0,7.5477297542,0,0,3.7836716201,161.4583620502,1,0
2154,20170520_1,2,18,3,82.0432780509,19.8278784411,27.0249768811,0,0,12.2129066827,0,0,10.8820391384,0,0,0
2155,20170520_1,2,19,3,123.5328726312,29.2800324874,13.1615624168,0,0,5.4140696354,0,0,0,0,0,0
2156,20170520_1,2,20,3,80.8853355389,27.4508145439,48.554274916,0,0,27.7845713644,0,0,13.7006465903,0,0,0
2157,20170520_1,2,21,3,79.0973070652,22.5827044317,20.82642139,0,0,10.8837298367,0,0,7.6831381738,0,0,0
2158,20170520_1,3,1,3,105.0770614033,4.4864579251,5.8914446557,11.2239720521,1,4.9683270662,10.7773526726,1,4.1170661368,9.0651197512,1,1
2159,20170520_1,3,2,3,109.8844352297,4.4477430875,6.0842363065,6.9792209146,1,5.1401637658,9.2074542344,1,4.2641875636,7.8090617339,1,1
2160,20170520_1,3,3,3,152.3166402391,21.9158389148,6.982137159,25.3298109668,1,5.8582498896,20.5489243174,1,4.8309733253,20.0705769651,1,1
2161,20170520_1,3,4,3,127.5542927729,6.0447700238,6.1802090895,11.8264358313,1,5.196157922,9.9530626027,1,4.2936373784,8.6105426939,1,1
2162,20170520_1,3,5,3,152.3805192372,16.983419258,23.1073609933,0,0,13.211749084,0,0,6.0858614621,29.6958451169,1,0
2163,20170520_1,3,6,3,150.0283585251,14.8759125473,6.3099459855,22.145644221,1,5.3067954133,17.1146815047,1,4.3841050862,16.167777746,1,1
2164,20170520_1,3,7,3,122.0743073191,4.3141654652,5.7261319506,0,0,2.022974966,132.6813650573,1,0,0,0,0
2165,20170520_1,3,8,3,145.9884907017,17.5176461183,6.4240663133,21.3023128956,1,5.4080480253,16.2292992799,1,4.4709954625,15.1261298063,1,1
2166,20170520_1,3,9,3,131.2139055167,13.5984061164,22.0127266504,0,0,13.280903597,0,0,8.6362377428,0,0,0
2167,20170520_1,3,10,3,155.8414991427,20.0202131288,6.1789194879,26.2023145607,1,5.1770619021,21.7820559289,1,4.2644617117,21.080477035,1,1
2168,20170520_1,3,11,3,161.1771206459,27.0344002943,6.64843597,26.4834163428,1,5.6094719054,21.6326543308,1,4.6443525554,20.9534131837,1,1
2169,20170520_1,3,12,3,126.7786287434,11.8091904137,6.7897410518,14.1604621463,1,5.6956273144,10.4002459197,1,4.6953911732,8.9741532478,1,1
2170,20170520_1,3,13,3,133.4315439033,13.9888875963,7.0225188529,12.9000288773,1,5.8701773898,8.3938587361,1,4.8217476612,7.5351194518,1,1
2171,20170520_1,3,14,3,163.5640900269,24.1745824398,9.5640570218,0,0,5.7118747422,26.8011928584,1,4.7003612955,26.5379042383,1,0
2172,20170520_1,3,15,3,122.1333954879,8.8217913702,7.3663510533,11.2830319321,1,6.1013981245,5.1529875269,1,4.9764869798,5.9691332981,1,1
2173,20170520_1,3,16,3,159.0940045847,25.4746692585,21.5495724017,0,0,7.1678877516,0,0,3.2704962556,150.7785445528,1,0
2174,20170520_1,3,17,3,113.796313542,7.3685742229,7.0162123842,12.3658659914,1,5.8492662766,11.2942001852,1,4.7986056328,9.6649468381,1,1
2175,20170520_1,3,18,3,131.9979590874,13.6001428579,7.0350575044,25.3305861361,1,5.9106074003,21.1204797876,1,4.882600591,20.07242457,1,1
2176,20170520_1,4,1,3,12.8603156375,65.2929083406,6.1347438873,47.7114662951,1,5.1504225268,53.9482796894,1,4.257409689,53.589494184,1,1
2177,20170520_1,4,2,3,11.1874724953,67.1796120228,5.8625538423,46.2570602132,1,4.9493382639,52.1214516037,1,4.1032236029,51.5689292369,1,1
2178,20170520_1,4,3,3,20.7854410657,61.6559337133,5.8258799728,37.8587237522,1,4.8892466695,44.5641631679,1,4.0409104299,44.7518447339,1,1
2179,20170520_1,4,4,3,19.4784735147,65.7273478265,29.9667276947,0,0,20.3108570072,0,0,17.9737697892,0,0,0
2180,20170520_1,4,5,3,0,73.4813890176,9.6161673948,0,0,6.0547610536,0,0,0,0,0,0
2181,20170520_1,4,6,3,2.5424040093,71.3511215769,9.9406835007,0,0,5.8325955198,0,0,0,0,0,0
2182,20170520_1,4,7,3,26.1057355703,58.9022420023,17.7868964247,0,0,8.117992047,0,0,5.6176114525,0,0,0
2183,20170520_1,4,8,3,5.5357064254,69.2541981861,8.9850548255,0,0,4.6095326294,0,0,0,0,0,0
2184,20170520_1,4,9,3,0,73.4813890176,33.6495779317,0,0,18.6867040497,0,0,10.270902157,0,0,0
2185,20180202_1,0,0,3,0,80.0287721679,33.6462426779,0,0,25.922607168,0,0,16.851054526,0,0,0
2186,20180202_1,1,1,3,56.0689271489,51.3685374048,35.1131566952,0,0,18.7111252497,0,0,4.1799068508,104.7642450694,1,0
2187,20180202_1,1,2,3,91.0196090996,23.7094242961,14.1876343639,0,0,10.441787607,13.3771107126,1,8.8070290191,21.814041621,1,0
2188,20180202_1,1,3,3,87.0987885445,26.8781580307,7.8836091885,7.1967873775,1,6.5941759994,15.1339610092,1,5.428536369,25.3585362048,1,1
2189,20180202_1,1,4,3,72.0076362609,38.6984154996,32.0427052712,0,0,15.6641646178,0,0,9.977419701,31.908737634,1,0
2190,20180202_1,1,5,3,83.637808639,29.3099144215,15.6729482297,7.7445433836,1,12.5931277053,16.4546013236,1,10.0448730839,25.603251517,1,1
2191,20180202_1,1,6,3,75.793381789,35.2523538854,8.9323224758,6.7020879649,1,7.4116344382,15.7279281978,1,6.0604590465,24.7649871944,1,1
2192,20180202_1,1,7,3,80.6361166817,31.6221800487,15.2058905337,0,0,10.0138284455,13.3258654345,1,8.0528438909,20.0368364943,1,0
2193,20180202_1,1,8,3,66.974658071,42.8597598485,9.5290593513,9.4993822573,1,7.8462229892,16.89469908,1,6.3772682839,25.0287640208,1,1
2194,20180202_1,1,9,3,64.2977317363,45.2988953627,13.5272876729,0,0,8.7723525396,27.168419017,1,7.022090619,36.3927057767,1,0
2195,20180202_1,1,10,3,86.8407448041,48.7739562266,18.20142825,0,0,11.3404993756,0,0,7.2692515507,28.3229757344,1,0
2196,20180202_1,1,11,3,61.8898500525,47.5841782175,27.2494388919,0,0,19.5988579044,0,0,13.4307062398,0,0,0
2197,20180202_1,1,12,3,90.9633354264,25.0309592702,15.7657052463,11.2299134257,1,12.6862513731,10.9863672405,1,10.144713028,20.5700302931,1,1
2198,20180202_1,2,1,3,145.1299003465,14.2940881605,18.6511359856,0,0,14.0699137292,0,0,9.9995502477,0,0,0
2199,20180202_1,2,2,3,163.7700300366,25.9274793996,12.9343573468,0,0,8.8577204239,46.1257764839,1,7.2936888562,46.0246461639,1,0
2200,20180202_1,2,3,3,159.3141501628,24.1156137722,24.7152346461,0,0,17.5788049778,0,0,13.0849406357,0,0,0
2201,20180202_1,2,4,3,139.6855728943,13.5797954673,8.347602802,40.4908044664,1,6.9930606483,32.6119299429,1,5.762550559,29.9804341199,1,1
2202,20180202_1,2,5,3,170.9610344985,32.4839073535,20.8284008181,0,0,14.2821209645,0,0,9.1939112888,50.1196493088,1,0
2203,20180202_1,2,6,3,139.9617004709,17.2247980074,8.7932231493,44.0335479067,1,7.3285945934,35.1390158461,1,6.0155319736,30.2847601876,1,1
2204,20180202_1,2,7,3,155.7147567889,21.2380103467,15.3850718707,0,0,9.2205980638,38.776318796,1,7.6117826731,38.2006148655,1,0
2205,20180202_1,2,8,3,176.5041494885,33.2207363808,30.886218454,0,0,21.8821548486,0,0,14.2935513639,0,0,0
2206,20180202_1,2,9,3,143.3438790225,19.2659632349,14.5646435289,0,0,11.051710851,0,0,7.1097192859,40.3292050728,1,0
2207,20180202_1,2,10,3,180.9630593455,36.7218716272,25.5319149458,0,0,20.8809013503,0,0,14.0162442719,0,0,0
2208,20180202_1,2,11,3,162.905641434,23.398118361,34.6090891599,0,0,24.5130264553,0,0,14.720647961,0,0,0
2209,20180202_1,2,12,3,173.9627264559,34.6422140837,24.1099987646,0,0,12.2238130978,0,0,8.0999219137,54.6027586644,1,0
2210,20180202_1,2,13,3,149.2481937831,15.9217978141,18.7687457712,0,0,18.4158029112,0,0,14.1305187271,0,0,0
2211,20180202_1,2,14,3,169.985756654,27.4220312993,16.7791793884,0,0,17.5778116431,0,0,10.2307975331,0,0,0
2212,20180202_1,3,1,3,141.6747781468,44.4719067493,22.1622234372,0,0,14.3947540338,0,0,8.935107985,25.317950938,1,0
2213,20180202_1,3,2,3,134.8873406614,42.0893801466,13.6373145922,0,0,9.7925937671,27.6216722945,1,7.6272011344,18.8034033992,1,0
2214,20180202_1,3,3,3,131.2918384304,40.0017982278,27.784360139,0,0,19.3044933749,0,0,14.722174428,0,0,0
2215,20180202_1,3,4,3,138.0235549442,43.3405096681,23.648951219,0,0,12.214183351,0,0,6.1794309603,37.2688646947,1,0
2216,20180202_1,3,5,3,119.6577749093,33.1845113042,16.0562353648,0,0,12.6529742415,0,0,9.2712055311,0,0,0
2217,20180202_1,3,6,3,126.2549690976,36.6302242553,8.2591411354,33.9568797998,1,6.8241425134,25.2070319465,1,5.5724453697,15.9837965693,1,1
2218,20180202_1,3,7,3,111.9517615276,32.8722539888,15.9745233605,0,0,10.7171226982,32.9455085678,1,8.2445064405,17.289492227,1,0
2219,20180202_1,3,8,3,116.3313173293,33.1722309204,30.2060244188,0,0,24.9681391627,0,0,17.2254156039,0,0,0
2220,20180202_1,3,9,3,144.2729031277,44.767200477,18.5029147329,0,0,10.4481214019,42.0557990076,1,7.6275738169,32.5155401868,1,0
2221,20180202_1,3,10,3,128.9357865753,37.6734275547,21.1655422177,0,0,13.6790322638,0,0,7.7711679116,246.4967862214,1,0
2222,20180202_1,3,11,3,108.5465025938,32.5252666128,31.279763186,0,0,16.8407076784,0,0,10.794839593,0,0,0
2223,20180202_1,3,12,3,124.5523396307,33.9176342818,39.1339709335,0,0,30.4417406348,0,0,10.6881720351,0,0,0
2224,20180202_1,3,13,3,115.2302804219,35.4893598436,24.3514127415,0,0,16.2230779572,0,0,8.1798454396,15.5310263671,1,0
2225,20180202_1,4,1,3,95.2463413383,33.9001302611,8.4536967466,59.9434708042,1,7.0482141098,64.4280333263,1,5.78520546,65.2418550304,1,1
2226,20180202_1,4,2,3,101.0076521272,32.3430608102,8.2718935582,53.6758814462,1,6.9001666459,57.5526620143,1,5.6626156142,57.5775831972,1,1
2227,20180202_1,4,3,3,89.6674915605,35.3866333349,11.8807429049,0,0,7.4446935023,59.3888516259,1,5.9821794828,61.8271065241,1,0
2228,20180202_1,4,4,3,106.3845851788,31.9521761946,6.9976473178,39.4814714164,1,5.85319243,42.9228748557,1,4.8183046152,43.7007343835,1,1
2229,20180202_1,4,5,3,110.3836543862,32.9384607806,8.3455579204,44.4545595813,1,6.9621263608,47.1203658794,1,5.713554188,46.3438797483,1,1
2230,20180202_1,4,6,3,86.2505591978,36.3441499251,41.1785796656,0,0,26.3096858459,0,0,16.3530110681,0,0,0
2231,20180202_1,4,7,3,112.9260583955,32.4275740409,13.9539427281,0,0,9.9088368875,43.5281050036,1,8.1392282021,41.4287143467,1,0
2232,20180202_1,5,1,3,196.7468539053,48.2780712428,9.6322659882,46.7806830558,1,7.9896478028,41.1341606738,1,6.5280207152,43.7704886908,1,1
2233,20180202_1,5,2,3,198.6127551442,47.5340212689,8.2239246914,35.3168520934,1,6.7508001132,28.8268421258,1,5.4806226717,31.8510818437,1,1
2234,20180202_1,5,3,3,190.578084997,45.103190884,17.4125151307,0,0,7.4873410795,38.9631265631,1,6.1407704995,44.1482588449,1,0
2235,20180202_1,5,4,3,192.4191279323,46.0271790655,13.3584480971,0,0,7.7024301757,37.8344884074,1,6.3106770813,42.3910723559,1,0
2236,20180202_1,5,5,3,203.6457333341,47.9726295015,9.7747541774,26.1764764225,1,7.8719633488,23.5895427042,1,6.3240814437,27.7237774437,1,1
2237,20180202_1,5,6,3,202.0494294476,49.4941531725,12.9125270349,0,0,8.7060679441,42.5240108194,1,6.9798016623,47.1479795247,1,0
2238,20180202_1,5,7,3,206.6192285464,51.9033430214,24.2743871381,0,0,17.3432457336,0,0,9.9344072687,40.7125029793,1,0
2239,20180202_1,5,8,3,201.2935726219,48.510464188,11.7105578204,92.138605103,1,25.394445205,0,0,16.8028571574,0,0,0
2240,20180216_1,0,0,3,0,68.155792742,6.6946070133,79.6735538018,1,5.6080699626,74.4175962319,1,4.6207776508,74.278053028,1,1
2241,20180216_1,1,1,3,110.9135976275,17.9886653873,12.2472998507,9.3162313567,1,9.9619017528,8.5493078232,1,7.9860603972,6.7909668318,1,1
2242,20180216_1,1,2,3,106.0504204242,16.7765209362,11.3349390913,3.2799282275,1,9.2203542721,3.4999924908,1,7.421443358,3.41867327,1,1
2243,20180216_1,1,3,3,95.4080719954,19.0682713891,13.6387252973,9.784651227,1,11.1692304288,7.2331158761,1,8.9962074255,8.6202251477,1,1
2244,20180216_1,1,4,3,119.1931493931,22.3666230456,11.1345136931,4.6656374948,1,9.2107122941,8.3291898639,1,7.4990121005,7.8221663031,1,1
2245,20180216_1,1,5,3,115.6391909541,21.386179087,11.0004456429,5.1067028773,1,8.9972545161,6.1518547189,1,7.2544096732,5.2897018075,1,1
2246,20180216_1,1,6,3,98.4629157788,18.8285107927,11.4239752566,6.2792879069,1,9.2527870135,9.7398548957,1,7.4118509492,10.508808652,1,1
2247,20180216_1,1,7,3,126.6430701618,26.6103140583,11.9415154203,16.1809733905,1,9.851452187,17.8237400646,1,8.0083606822,17.0645208049,1,1
2248,20180216_1,1,8,3,122.9710547342,23.798699392,11.1983473109,12.0901001996,1,9.1324054477,14.603450943,1,7.3368521033,13.9275232241,1,1
2249,20180216_1,1,9,3,124.8974451427,23.8885695571,19.0845073024,0,0,11.6651108298,14.8842887712,1,9.2797413039,13.0734154958,1,0
2250,20180216_1,1,10,3,101.3997025736,18.0926529371,14.7749103707,8.0437986315,1,11.7891007817,12.9325049418,1,9.2682531563,11.5111750125,1,1
2251,20180216_1,2,1,3,105.1776079147,17.047378984,7.7373416416,16.0123501143,1,6.4853048915,19.6174106522,1,5.3393120987,18.9116712013,1,1
2252,20180216_1,2,2,3,98.026509524,18.8326349275,7.8605323104,20.1889814389,1,6.5920952176,22.1432089887,1,5.431705551,21.1685923916,1,1
2253,20180216_1,2,3,3,93.7373224522,20.1701710182,14.5393590578,0,0,11.309823898,0,0,7.3737607125,30.7869973033,1,0
2254,20180216_1,2,4,3,101.8361088284,18.151423517,7.8729017821,19.3547765802,1,6.605941295,22.05454478,1,5.4439307556,21.1708732583,1,1
2255,20180216_1,2,5,3,117.3848159732,22.6534824605,7.9085783979,17.8011333663,1,6.6319293888,23.3912170667,1,5.4623723428,22.8453102233,1,1
2256,20180216_1,2,6,3,109.4236134738,17.6667668543,8.5385640585,13.4393101345,1,7.1259313469,18.1100109666,1,5.8483007462,17.0897843498,1,1
2257,20180216_1,2,7,3,113.2763942908,19.6348837093,8.600367137,14.1811498645,1,7.1587932768,19.5131847595,1,5.861860389,18.5871258573,1,1
2258,20180216_1,2,8,3,125.3655453607,26.8176996175,8.4864643062,15.9896911763,1,7.1160010221,22.2454938563,1,5.8613196807,21.7270835428,1,1
2259,20180216_1,2,9,3,125.7702576522,25.8391769191,7.8376466117,15.7201671136,1,6.5832960161,21.8705869618,1,5.432061161,21.2618757415,1,1
2260,20180216_1,2,10,3,122.0672277871,26.1096643203,8.8060138063,21.2782565779,1,7.3572954934,27.0883973435,1,6.0408874077,26.2846413664,1,1
2261,20180216_1,3,1,3,108.6239491858,19.6328237811,8.464011275,12.3103071418,1,7.0985929093,9.6739655211,1,5.8514965132,10.3028944252,1,1
2262,20180216_1,3,2,3,117.8805861924,15.9780729486,8.263527805,10.1080208478,1,6.9417183227,6.6376658546,1,5.7299074869,7.2752215848,1,1
2263,20180216_1,3,3,3,102.9196534362,14.5772904937,8.0456689333,7.92318184,1,6.7627474276,3.6154299255,1,5.5855651848,4.3608445762,1,1
2264,20180216_1,3,4,3,117.6582564723,26.7985266335,8.0945415218,17.7459829446,1,6.789632352,17.7194350655,1,5.5996632379,18.3179727472,1,1
2265,20180216_1,3,5,3,99.5464603866,12.0248175265,8.2592526277,10.7719562641,1,6.925966181,4.1843501331,1,5.7084466135,4.4698437959,1,1
2266,20180216_1,3,6,3,120.8506841325,29.2967214267,8.2729720089,20.9795224475,1,6.965460722,21.3926508097,1,5.7619907745,21.921733563,1,1
2267,20180216_1,3,7,3,112.6143138796,22.5303591656,7.8586391584,13.2445911248,1,6.620387521,13.341582811,1,5.4787997775,13.880347646,1,1
2268,20180216_1,3,8,3,97.3644291128,10.5400075568,2.1907533669,337.3075243201,1,0,0,0,0,0,0,0
2269,20180216_1,3,9,3,123.3942461852,31.6327366991,8.1152630042,21.5459053569,1,6.8010422928,22.9002522105,1,5.6041478804,23.7017258248,1,1
2270,20180216_1,3,10,3,128.0545081972,34.5534033842,8.2265908872,25.2547258879,1,6.896369169,27.0778622713,1,5.6856049325,27.7892880315,1,1
2271,20180216_1,3,11,3,129.9060231298,36.3102284964,7.333287175,23.0330660174,1,6.1725944169,24.0735108307,1,5.103299841,24.8060480766,1,1
2272,20180216_1,4,1,3,179.883219646,57.6742412785,8.7295458875,37.3151919017,1,7.3146721757,42.508147098,1,6.0258388064,42.7856297056,1,1
2273,20180216_1,4,2,3,195.8939644698,67.2545077335,8.0577808061,51.9067313717,1,6.7408610066,56.0430232939,1,5.544239549,56.6371890108,1,1
2274,20180216_1,4,3,3,191.4988874845,63.4769624197,8.2003150613,50.4287425245,1,6.8710340667,54.6330124075,1,5.6564055137,55.4617031884,1,1
2275,20180216_1,4,4,3,187.6825041185,61.435418043,6.9757821959,48.9766458096,1,5.8733322908,52.6273215877,1,4.8565220844,53.1074032408,1,1
2276,20180216_1,4,5,3,201.5550787068,71.7750032583,9.1803802249,49.8766295095,1,7.64861637,54.5596757317,1,6.2776054824,55.2721672633,1,1
2277,20180216_1,4,6,3,182.4577961363,58.9931645493,8.6990874336,39.0175428133,1,7.2866700491,44.4902759303,1,6.001002942,45.0488692624,1,1
2278,20180216_1,4,7,3,186.1615055271,62.4463762948,7.3388342959,51.8484336845,1,6.1688119537,56.7458294703,1,5.0949890392,56.8142258698,1,1
2279,20180216_1,4,8,3,209.9358168981,75.0990833982,8.3236083071,64.6531258697,1,6.8776256449,68.3510145068,1,5.594835722,69.3399433916,1,1
2280,20180216_1,4,9,3,179.3719379153,56.7730981584,10.1361707013,42.063878712,1,8.3434635721,47.5426900103,1,6.776327993,48.2137831796,1,1
2281,20180216_1,5,1,3,36.545518249,41.472515333,6.5993723254,55.152918023,1,5.5469927841,50.2058094546,1,4.5823007024,49.8142891611,1,1
2282,20180216_1,5,2,3,35.8966526415,42.7423038946,7.0274695518,56.6355452867,1,5.9021920984,51.1776991049,1,4.8716395358,50.9805026059,1,1
2283,20180216_1,5,3,3,41.621154805,37.5113947723,5.7943200226,53.2369464949,1,4.8995773153,48.1080726223,1,4.0686923411,47.8588158561,1,1
2284,20180216_1,5,4,3,52.2264262572,33.8992662576,6.1819702338,43.162510944,1,5.2095123175,37.2488082271,1,4.3120690754,37.2184090122,1,1
2285,20180216_1,5,5,3,40.7551263571,40.0614566686,7.1671645139,50.7068253317,1,6.0177164524,45.1471200175,1,4.9652882105,45.205783457,1,1
2286,20180216_1,5,6,3,82.1141910263,27.4118594879,6.5450097948,39.8953780198,1,5.5007840606,33.7786196101,1,4.5440731291,33.8346447122,1,1
2287,20180216_1,5,7,3,32.1619288131,45.0082652389,7.6829009522,57.9843533611,1,6.4187566189,52.6709418129,1,5.2756995553,52.4620010206,1,1
2288,20180216_1,5,8,3,65.0824999231,23.3216522335,6.5832095072,35.053225362,1,5.5466873766,28.7925542286,1,4.5921768614,28.7385656929,1,1
2289,20180216_1,5,9,3,30.3535953931,45.5927995976,6.6340918016,57.9450186203,1,5.5795647194,52.780027428,1,4.6110402259,52.4958194316,1,1
2290,20180216_1,5,10,3,56.2916664269,30.6252488879,6.7590808744,41.3778950677,1,5.6830565318,35.4426868438,1,4.6959794429,35.4142537037,1,1
2291,20180216_1,5,11,3,32.9915598099,44.1700242726,6.4819286503,59.2751012687,1,5.4472525094,54.3003745298,1,4.4992641765,54.0026246976,1,1
2292,20180216_1,5,12,3,38.6843680101,44.4830325513,6.2883469375,60.6739031113,1,5.2994404497,55.9290043308,1,4.3884946603,55.5691248563,1,1
2293,20180216_1,5,13,3,46.8526468489,36.1073296577,6.6215415334,44.1519147708,1,5.5613689317,38.4244793321,1,4.5892295575,38.4034270788,1,1
2294,20180216_1,5,14,3,27.0795081953,48.2426813333,8.0853170235,65.2150729702,1,6.7069033608,60.202594507,1,5.4831992315,60.0151505115,1,1
2295,20180216_2,0,0,3,0,94.5325609833,8.8999885138,82.5188766376,1,7.3679748381,82.8539136668,1,6.0108427405,86.2290864763,1,1
2296,20180216_2,1,1,3,153.4577332238,25.6503912533,15.1573034174,0,0,12.047743916,0,0,9.3772601139,0,0,0
2297,20180216_2,1,2,3,153.4655780153,26.4269051058,19.6525733262,0,0,15.5420286826,0,0,12.1725194106,0,0,0
2298,20180216_2,1,3,3,158.3287552186,30.5661889358,31.0354779154,0,0,21.4266036396,0,0,12.1938818046,0,0,0
2299,20180216_2,1,4,3,165.6316851351,33.4611375806,18.3719028233,0,0,13.223492844,0,0,7.0577894778,46.4542295288,1,0
2300,20180216_2,1,5,3,172.291708209,35.6855947504,18.8147437552,0,0,13.3986902112,0,0,10.2790394678,0,0,0
